"sector","occuptional  (SSYK 2012)","sex","level of education","2014","2015","2016","2017","2018"
"0 all sectors","813 Machine operators, chemical and pharmaceutical products","men","post-graduate education (ISCED97 6)",..,..,..,..,..
"0 all sectors","813 Machine operators, chemical and pharmaceutical products","men","no information about level of educational attainment",..,..,..,..,..
"0 all sectors","813 Machine operators, chemical and pharmaceutical products","women","primary and secondary education less than 9 years (ISCED97 1)",..,..,..,..,..
"0 all sectors","813 Machine operators, chemical and pharmaceutical products","women","primary and secondary education 9-10 years (ISCED97 2)",28000,28300,29300,28900,30400
"0 all sectors","813 Machine operators, chemical and pharmaceutical products","women","upper secondary education, 2 years or less (ISCED97 3C)",27900,28900,29700,29900,31300
"0 all sectors","813 Machine operators, chemical and pharmaceutical products","women","upper secondary education 3 years (ISCED97 3A)",26700,28200,29200,29300,30900
"0 all sectors","813 Machine operators, chemical and pharmaceutical products","women","post-secondary education, less than 3 years (ISCED97 4+5B)",27400,28100,29100,29700,30900
"0 all sectors","813 Machine operators, chemical and pharmaceutical products","women","post-secondary education 3 years or more (ISCED97 5A)",..,..,..,..,..
"0 all sectors","813 Machine operators, chemical and pharmaceutical products","women","post-graduate education (ISCED97 6)",..,..,..,..,..
"0 all sectors","813 Machine operators, chemical and pharmaceutical products","women","no information about level of educational attainment",..,..,..,..,..
"0 all sectors","814 Machine operators, rubber, plastic and paper products","men","primary and secondary education less than 9 years (ISCED97 1)",26900,28000,27800,28700,29400
"0 all sectors","814 Machine operators, rubber, plastic and paper products","men","primary and secondary education 9-10 years (ISCED97 2)",27600,28200,28300,29100,30000
"0 all sectors","814 Machine operators, rubber, plastic and paper products","men","upper secondary education, 2 years or less (ISCED97 3C)",27900,28200,28600,29800,30400
"0 all sectors","814 Machine operators, rubber, plastic and paper products","men","upper secondary education 3 years (ISCED97 3A)",27100,27400,27900,29000,29400
"0 all sectors","814 Machine operators, rubber, plastic and paper products","men","post-secondary education, less than 3 years (ISCED97 4+5B)",27500,26700,27900,29400,29300
"0 all sectors","814 Machine operators, rubber, plastic and paper products","men","post-secondary education 3 years or more (ISCED97 5A)",27200,26800,26300,29800,29300
"0 all sectors","814 Machine operators, rubber, plastic and paper products","men","post-graduate education (ISCED97 6)",..,..,..,..,..
"0 all sectors","814 Machine operators, rubber, plastic and paper products","men","no information about level of educational attainment",..,..,..,..,..
"0 all sectors","814 Machine operators, rubber, plastic and paper products","women","primary and secondary education less than 9 years (ISCED97 1)",..,..,..,..,..
"0 all sectors","814 Machine operators, rubber, plastic and paper products","women","primary and secondary education 9-10 years (ISCED97 2)",26100,26000,26200,27600,28900
"0 all sectors","814 Machine operators, rubber, plastic and paper products","women","upper secondary education, 2 years or less (ISCED97 3C)",26000,26400,27100,27100,29000
"0 all sectors","814 Machine operators, rubber, plastic and paper products","women","upper secondary education 3 years (ISCED97 3A)",24900,25600,26100,26700,28100
"0 all sectors","814 Machine operators, rubber, plastic and paper products","women","post-secondary education, less than 3 years (ISCED97 4+5B)",..,25700,..,26800,28100
"0 all sectors","814 Machine operators, rubber, plastic and paper products","women","post-secondary education 3 years or more (ISCED97 5A)",..,..,..,..,..
"0 all sectors","814 Machine operators, rubber, plastic and paper products","women","post-graduate education (ISCED97 6)",..,..,..,..,..
"0 all sectors","814 Machine operators, rubber, plastic and paper products","women","no information about level of educational attainment",..,..,..,..,..
"0 all sectors","815 Machine operators, textile, fur and leather products","men","primary and secondary education less than 9 years (ISCED97 1)",23800,24200,23600,24800,23100
"0 all sectors","815 Machine operators, textile, fur and leather products","men","primary and secondary education 9-10 years (ISCED97 2)",23600,24100,23900,23800,24600
"0 all sectors","815 Machine operators, textile, fur and leather products","men","upper secondary education, 2 years or less (ISCED97 3C)",25700,25100,25300,25500,26600
"0 all sectors","815 Machine operators, textile, fur and leather products","men","upper secondary education 3 years (ISCED97 3A)",24000,24700,23900,24600,25100
"0 all sectors","815 Machine operators, textile, fur and leather products","men","post-secondary education, less than 3 years (ISCED97 4+5B)",24900,25300,25500,24800,25900
"0 all sectors","815 Machine operators, textile, fur and leather products","men","post-secondary education 3 years or more (ISCED97 5A)",..,..,..,..,..
"0 all sectors","815 Machine operators, textile, fur and leather products","men","post-graduate education (ISCED97 6)",..,..,..,..,..
"0 all sectors","815 Machine operators, textile, fur and leather products","men","no information about level of educational attainment",..,..,..,..,..
"0 all sectors","815 Machine operators, textile, fur and leather products","women","primary and secondary education less than 9 years (ISCED97 1)",22400,22800,22900,23200,23900
"0 all sectors","815 Machine operators, textile, fur and leather products","women","primary and secondary education 9-10 years (ISCED97 2)",22600,23400,23800,23600,25200
"0 all sectors","815 Machine operators, textile, fur and leather products","women","upper secondary education, 2 years or less (ISCED97 3C)",23100,23700,23800,24800,24600
"0 all sectors","815 Machine operators, textile, fur and leather products","women","upper secondary education 3 years (ISCED97 3A)",22700,23300,23200,23800,24400
"0 all sectors","815 Machine operators, textile, fur and leather products","women","post-secondary education, less than 3 years (ISCED97 4+5B)",22700,23100,..,24200,..
"0 all sectors","815 Machine operators, textile, fur and leather products","women","post-secondary education 3 years or more (ISCED97 5A)",..,..,..,..,..
"0 all sectors","815 Machine operators, textile, fur and leather products","women","post-graduate education (ISCED97 6)",..,..,..,..,..
"0 all sectors","815 Machine operators, textile, fur and leather products","women","no information about level of educational attainment",..,..,..,..,..
"0 all sectors","816 Machine operators, food and related products","men","primary and secondary education less than 9 years (ISCED97 1)",24800,26500,27700,26800,26600
"0 all sectors","816 Machine operators, food and related products","men","primary and secondary education 9-10 years (ISCED97 2)",26800,27200,27400,28000,28400
"0 all sectors","816 Machine operators, food and related products","men","upper secondary education, 2 years or less (ISCED97 3C)",28200,27000,27000,28500,29200
"0 all sectors","816 Machine operators, food and related products","men","upper secondary education 3 years (ISCED97 3A)",26700,26400,26800,27700,29100
"0 all sectors","816 Machine operators, food and related products","men","post-secondary education, less than 3 years (ISCED97 4+5B)",26200,27400,27000,28000,27600
"0 all sectors","816 Machine operators, food and related products","men","post-secondary education 3 years or more (ISCED97 5A)",28100,27200,28000,28600,28600
"0 all sectors","816 Machine operators, food and related products","men","post-graduate education (ISCED97 6)",..,..,..,..,..
"0 all sectors","816 Machine operators, food and related products","men","no information about level of educational attainment",..,..,..,..,26500
"0 all sectors","816 Machine operators, food and related products","women","primary and secondary education less than 9 years (ISCED97 1)",24600,24000,25900,26100,26700
"0 all sectors","816 Machine operators, food and related products","women","primary and secondary education 9-10 years (ISCED97 2)",25500,26500,26700,27600,27700
"0 all sectors","816 Machine operators, food and related products","women","upper secondary education, 2 years or less (ISCED97 3C)",26300,26500,27000,27600,28700
"0 all sectors","816 Machine operators, food and related products","women","upper secondary education 3 years (ISCED97 3A)",25400,25800,26000,27300,28200
"0 all sectors","816 Machine operators, food and related products","women","post-secondary education, less than 3 years (ISCED97 4+5B)",25400,26400,26800,27500,27200
"0 all sectors","816 Machine operators, food and related products","women","post-secondary education 3 years or more (ISCED97 5A)",25800,26900,26400,26700,28800
"0 all sectors","816 Machine operators, food and related products","women","post-graduate education (ISCED97 6)",..,..,..,..,..
"0 all sectors","816 Machine operators, food and related products","women","no information about level of educational attainment",..,..,..,..,..
"0 all sectors","817 Wood processing and papermaking plant operators","men","primary and secondary education less than 9 years (ISCED97 1)",27800,29600,27400,..,..
"0 all sectors","817 Wood processing and papermaking plant operators","men","primary and secondary education 9-10 years (ISCED97 2)",29700,30400,30400,31200,32500
"0 all sectors","817 Wood processing and papermaking plant operators","men","upper secondary education, 2 years or less (ISCED97 3C)",31100,32200,32100,33200,34600
"0 all sectors","817 Wood processing and papermaking plant operators","men","upper secondary education 3 years (ISCED97 3A)",29800,30000,30400,31800,33400
"0 all sectors","817 Wood processing and papermaking plant operators","men","post-secondary education, less than 3 years (ISCED97 4+5B)",32200,33000,32300,34200,35800
"0 all sectors","817 Wood processing and papermaking plant operators","men","post-secondary education 3 years or more (ISCED97 5A)",28800,30700,29600,31100,34000
"0 all sectors","817 Wood processing and papermaking plant operators","men","post-graduate education (ISCED97 6)",..,..,..,..,..
"0 all sectors","817 Wood processing and papermaking plant operators","men","no information about level of educational attainment",..,..,..,..,..
"0 all sectors","817 Wood processing and papermaking plant operators","women","primary and secondary education less than 9 years (ISCED97 1)",..,..,..,..,..
"0 all sectors","817 Wood processing and papermaking plant operators","women","primary and secondary education 9-10 years (ISCED97 2)",29000,30400,30600,31700,32500
"0 all sectors","817 Wood processing and papermaking plant operators","women","upper secondary education, 2 years or less (ISCED97 3C)",29200,30600,31500,32000,33500
"0 all sectors","817 Wood processing and papermaking plant operators","women","upper secondary education 3 years (ISCED97 3A)",28700,29600,30400,31400,32400
"0 all sectors","817 Wood processing and papermaking plant operators","women","post-secondary education, less than 3 years (ISCED97 4+5B)",31200,33100,32400,33900,36000
"0 all sectors","817 Wood processing and papermaking plant operators","women","post-secondary education 3 years or more (ISCED97 5A)",..,..,..,..,..
"0 all sectors","817 Wood processing and papermaking plant operators","women","post-graduate education (ISCED97 6)",..,..,..,..,..
"0 all sectors","817 Wood processing and papermaking plant operators","women","no information about level of educational attainment",..,..,..,..,..
"0 all sectors","818 Other stationary plant and machine operators","men","primary and secondary education less than 9 years (ISCED97 1)",..,26800,..,..,..
"0 all sectors","818 Other stationary plant and machine operators","men","primary and secondary education 9-10 years (ISCED97 2)",27700,28500,29100,29900,30000
"0 all sectors","818 Other stationary plant and machine operators","men","upper secondary education, 2 years or less (ISCED97 3C)",26600,28800,29400,30300,30400
"0 all sectors","818 Other stationary plant and machine operators","men","upper secondary education 3 years (ISCED97 3A)",25300,27600,27700,28300,29000
"0 all sectors","818 Other stationary plant and machine operators","men","post-secondary education, less than 3 years (ISCED97 4+5B)",27700,28900,28400,29300,30700
"0 all sectors","818 Other stationary plant and machine operators","men","post-secondary education 3 years or more (ISCED97 5A)",27600,27700,28600,28800,28600
"0 all sectors","818 Other stationary plant and machine operators","men","post-graduate education (ISCED97 6)",..,..,..,..,..
"0 all sectors","818 Other stationary plant and machine operators","men","no information about level of educational attainment",..,..,..,..,..
"0 all sectors","818 Other stationary plant and machine operators","women","primary and secondary education less than 9 years (ISCED97 1)",..,..,..,..,..
"0 all sectors","818 Other stationary plant and machine operators","women","primary and secondary education 9-10 years (ISCED97 2)",25400,26400,26400,27500,27400
"0 all sectors","818 Other stationary plant and machine operators","women","upper secondary education, 2 years or less (ISCED97 3C)",25900,26500,27000,27400,27600
"0 all sectors","818 Other stationary plant and machine operators","women","upper secondary education 3 years (ISCED97 3A)",25300,26400,26600,27700,28200
"0 all sectors","818 Other stationary plant and machine operators","women","post-secondary education, less than 3 years (ISCED97 4+5B)",25500,26500,28400,28300,..
"0 all sectors","818 Other stationary plant and machine operators","women","post-secondary education 3 years or more (ISCED97 5A)",..,..,..,..,..
"0 all sectors","818 Other stationary plant and machine operators","women","post-graduate education (ISCED97 6)",..,..,..,..,..
"0 all sectors","818 Other stationary plant and machine operators","women","no information about level of educational attainment",..,..,..,..,..
"0 all sectors","819 Process control technicians","men","primary and secondary education less than 9 years (ISCED97 1)",29800,29300,31600,31000,..
"0 all sectors","819 Process control technicians","men","primary and secondary education 9-10 years (ISCED97 2)",30400,30600,32200,32600,32800
"0 all sectors","819 Process control technicians","men","upper secondary education, 2 years or less (ISCED97 3C)",30900,31000,32700,33400,33900
"0 all sectors","819 Process control technicians","men","upper secondary education 3 years (ISCED97 3A)",30200,30300,32200,32900,33500
"0 all sectors","819 Process control technicians","men","post-secondary education, less than 3 years (ISCED97 4+5B)",32200,32200,33300,34300,35000
"0 all sectors","819 Process control technicians","men","post-secondary education 3 years or more (ISCED97 5A)",32900,33300,34800,35400,36100
"0 all sectors","819 Process control technicians","men","post-graduate education (ISCED97 6)",..,..,..,..,..
"0 all sectors","819 Process control technicians","men","no information about level of educational attainment",..,..,..,..,..
"0 all sectors","819 Process control technicians","women","primary and secondary education less than 9 years (ISCED97 1)",..,..,..,..,..
"0 all sectors","819 Process control technicians","women","primary and secondary education 9-10 years (ISCED97 2)",28000,28300,29100,29700,30400
"0 all sectors","819 Process control technicians","women","upper secondary education, 2 years or less (ISCED97 3C)",29900,29400,31400,31900,32400
"0 all sectors","819 Process control technicians","women","upper secondary education 3 years (ISCED97 3A)",30200,29200,31000,31300,31800
"0 all sectors","819 Process control technicians","women","post-secondary education, less than 3 years (ISCED97 4+5B)",30400,30000,31300,32400,32600
"0 all sectors","819 Process control technicians","women","post-secondary education 3 years or more (ISCED97 5A)",32400,32000,32700,33000,33400
"0 all sectors","819 Process control technicians","women","post-graduate education (ISCED97 6)",..,..,..,..,..
"0 all sectors","819 Process control technicians","women","no information about level of educational attainment",..,..,..,..,..
"0 all sectors","821 Assemblers","men","primary and secondary education less than 9 years (ISCED97 1)",26600,27400,27000,28900,28200
"0 all sectors","821 Assemblers","men","primary and secondary education 9-10 years (ISCED97 2)",26800,27600,28100,28200,29200
"0 all sectors","821 Assemblers","men","upper secondary education, 2 years or less (ISCED97 3C)",27700,28200,28400,28800,29800
"0 all sectors","821 Assemblers","men","upper secondary education 3 years (ISCED97 3A)",25800,26700,27000,28000,29600
"0 all sectors","821 Assemblers","men","post-secondary education, less than 3 years (ISCED97 4+5B)",26900,28000,27500,28000,30400
"0 all sectors","821 Assemblers","men","post-secondary education 3 years or more (ISCED97 5A)",25700,26700,27800,28400,29700
"0 all sectors","821 Assemblers","men","post-graduate education (ISCED97 6)",..,..,..,..,..
"0 all sectors","821 Assemblers","men","no information about level of educational attainment",..,..,..,27500,27100
"0 all sectors","821 Assemblers","women","primary and secondary education less than 9 years (ISCED97 1)",25300,25400,25100,23900,24700
"0 all sectors","821 Assemblers","women","primary and secondary education 9-10 years (ISCED97 2)",25300,26000,26000,27000,28500
"0 all sectors","821 Assemblers","women","upper secondary education, 2 years or less (ISCED97 3C)",25200,25800,26100,26700,27700
"0 all sectors","821 Assemblers","women","upper secondary education 3 years (ISCED97 3A)",25100,25600,25800,26700,28900
"0 all sectors","821 Assemblers","women","post-secondary education, less than 3 years (ISCED97 4+5B)",25400,26300,26800,27900,30300
"0 all sectors","821 Assemblers","women","post-secondary education 3 years or more (ISCED97 5A)",25100,25800,26400,27300,28800
"0 all sectors","821 Assemblers","women","post-graduate education (ISCED97 6)",..,..,..,..,..
"0 all sectors","821 Assemblers","women","no information about level of educational attainment",..,..,..,..,..
"0 all sectors","831 Train operators and related workers","men","primary and secondary education less than 9 years (ISCED97 1)",..,..,..,..,..
"0 all sectors","831 Train operators and related workers","men","primary and secondary education 9-10 years (ISCED97 2)",32300,33700,34800,34900,35700
"0 all sectors","831 Train operators and related workers","men","upper secondary education, 2 years or less (ISCED97 3C)",33500,34100,35400,35800,36500
"0 all sectors","831 Train operators and related workers","men","upper secondary education 3 years (ISCED97 3A)",33100,33800,35000,34400,35200
"0 all sectors","831 Train operators and related workers","men","post-secondary education, less than 3 years (ISCED97 4+5B)",34900,36200,36800,35800,37200
"0 all sectors","831 Train operators and related workers","men","post-secondary education 3 years or more (ISCED97 5A)",32300,34200,34100,34300,35500
"0 all sectors","831 Train operators and related workers","men","post-graduate education (ISCED97 6)",..,..,..,..,..
"0 all sectors","831 Train operators and related workers","men","no information about level of educational attainment",..,..,..,..,..
"0 all sectors","831 Train operators and related workers","women","primary and secondary education less than 9 years (ISCED97 1)",..,..,..,..,..
"0 all sectors","831 Train operators and related workers","women","primary and secondary education 9-10 years (ISCED97 2)",..,..,..,..,..
"0 all sectors","831 Train operators and related workers","women","upper secondary education, 2 years or less (ISCED97 3C)",..,32400,32900,..,33900
"0 all sectors","831 Train operators and related workers","women","upper secondary education 3 years (ISCED97 3A)",31500,31500,32900,33000,33800
"0 all sectors","831 Train operators and related workers","women","post-secondary education, less than 3 years (ISCED97 4+5B)",33400,35400,36000,35200,36900
"0 all sectors","831 Train operators and related workers","women","post-secondary education 3 years or more (ISCED97 5A)",..,..,..,..,..
"0 all sectors","831 Train operators and related workers","women","post-graduate education (ISCED97 6)",..,..,..,..,..
"0 all sectors","831 Train operators and related workers","women","no information about level of educational attainment",..,..,..,..,..
"0 all sectors","832 Car, van and motorcycle drivers","men","primary and secondary education less than 9 years (ISCED97 1)",..,..,..,..,..
"0 all sectors","832 Car, van and motorcycle drivers","men","primary and secondary education 9-10 years (ISCED97 2)",24100,23500,25300,25400,28100
"0 all sectors","832 Car, van and motorcycle drivers","men","upper secondary education, 2 years or less (ISCED97 3C)",22700,24300,22900,26000,28300
"0 all sectors","832 Car, van and motorcycle drivers","men","upper secondary education 3 years (ISCED97 3A)",23000,24000,24000,26600,26100
"0 all sectors","832 Car, van and motorcycle drivers","men","post-secondary education, less than 3 years (ISCED97 4+5B)",23200,23100,24000,29600,25400
"0 all sectors","832 Car, van and motorcycle drivers","men","post-secondary education 3 years or more (ISCED97 5A)",..,..,22900,23800,26200
"0 all sectors","832 Car, van and motorcycle drivers","men","post-graduate education (ISCED97 6)",..,..,..,..,..
"0 all sectors","832 Car, van and motorcycle drivers","men","no information about level of educational attainment",..,..,..,..,..
"0 all sectors","832 Car, van and motorcycle drivers","women","primary and secondary education less than 9 years (ISCED97 1)",..,..,..,..,..
"0 all sectors","832 Car, van and motorcycle drivers","women","primary and secondary education 9-10 years (ISCED97 2)",..,..,..,..,..
"0 all sectors","832 Car, van and motorcycle drivers","women","upper secondary education, 2 years or less (ISCED97 3C)",..,..,28700,..,25400
"0 all sectors","832 Car, van and motorcycle drivers","women","upper secondary education 3 years (ISCED97 3A)",22700,22000,22400,24100,25700
"0 all sectors","832 Car, van and motorcycle drivers","women","post-secondary education, less than 3 years (ISCED97 4+5B)",..,..,..,..,..
"0 all sectors","832 Car, van and motorcycle drivers","women","post-secondary education 3 years or more (ISCED97 5A)",..,..,..,..,..
"0 all sectors","832 Car, van and motorcycle drivers","women","post-graduate education (ISCED97 6)",..,..,..,..,..
"0 all sectors","832 Car, van and motorcycle drivers","women","no information about level of educational attainment",..,..,..,..,..
"0 all sectors","833 Heavy truck and bus drivers","men","primary and secondary education less than 9 years (ISCED97 1)",26400,27200,25700,27800,27900
"0 all sectors","833 Heavy truck and bus drivers","men","primary and secondary education 9-10 years (ISCED97 2)",26400,27200,28100,28700,28000
"0 all sectors","833 Heavy truck and bus drivers","men","upper secondary education, 2 years or less (ISCED97 3C)",26400,26800,27300,28000,28400
"0 all sectors","833 Heavy truck and bus drivers","men","upper secondary education 3 years (ISCED97 3A)",26500,27000,27600,28100,28700
"0 all sectors","833 Heavy truck and bus drivers","men","post-secondary education, less than 3 years (ISCED97 4+5B)",26400,27400,27400,27700,28300
"0 all sectors","833 Heavy truck and bus drivers","men","post-secondary education 3 years or more (ISCED97 5A)",26600,27100,27300,27900,28500
"0 all sectors","833 Heavy truck and bus drivers","men","post-graduate education (ISCED97 6)",..,..,..,..,..
"0 all sectors","833 Heavy truck and bus drivers","men","no information about level of educational attainment",..,..,..,27700,29700
"0 all sectors","833 Heavy truck and bus drivers","women","primary and secondary education less than 9 years (ISCED97 1)",..,..,..,..,..
"0 all sectors","833 Heavy truck and bus drivers","women","primary and secondary education 9-10 years (ISCED97 2)",26200,27400,28400,27800,27600
"0 all sectors","833 Heavy truck and bus drivers","women","upper secondary education, 2 years or less (ISCED97 3C)",26000,27300,27000,27200,28100
"0 all sectors","833 Heavy truck and bus drivers","women","upper secondary education 3 years (ISCED97 3A)",25500,26900,26700,27700,28400
"0 all sectors","833 Heavy truck and bus drivers","women","post-secondary education, less than 3 years (ISCED97 4+5B)",26200,26700,27700,27200,27600
"0 all sectors","833 Heavy truck and bus drivers","women","post-secondary education 3 years or more (ISCED97 5A)",26000,29800,28100,27600,28100
"0 all sectors","833 Heavy truck and bus drivers","women","post-graduate education (ISCED97 6)",..,..,..,..,..
"0 all sectors","833 Heavy truck and bus drivers","women","no information about level of educational attainment",..,..,..,..,..
"0 all sectors","834 Mobile plant operators","men","primary and secondary education less than 9 years (ISCED97 1)",27600,27700,28100,27900,30200
"0 all sectors","834 Mobile plant operators","men","primary and secondary education 9-10 years (ISCED97 2)",28200,28900,29400,29900,31300
"0 all sectors","834 Mobile plant operators","men","upper secondary education, 2 years or less (ISCED97 3C)",29000,29300,30500,31500,32200
"0 all sectors","834 Mobile plant operators","men","upper secondary education 3 years (ISCED97 3A)",27200,28400,28700,29900,31100
"0 all sectors","834 Mobile plant operators","men","post-secondary education, less than 3 years (ISCED97 4+5B)",27500,28700,29100,29900,30000
"0 all sectors","834 Mobile plant operators","men","post-secondary education 3 years or more (ISCED97 5A)",28000,27700,29800,29600,30500
"0 all sectors","834 Mobile plant operators","men","post-graduate education (ISCED97 6)",..,..,..,..,..
"0 all sectors","834 Mobile plant operators","men","no information about level of educational attainment",..,..,..,..,..
"0 all sectors","834 Mobile plant operators","women","primary and secondary education less than 9 years (ISCED97 1)",..,..,..,..,..
"0 all sectors","834 Mobile plant operators","women","primary and secondary education 9-10 years (ISCED97 2)",28300,30200,29100,29400,30400
"0 all sectors","834 Mobile plant operators","women","upper secondary education, 2 years or less (ISCED97 3C)",28400,30200,29700,30500,31900
"0 all sectors","834 Mobile plant operators","women","upper secondary education 3 years (ISCED97 3A)",29000,29100,28600,30600,31300
"0 all sectors","834 Mobile plant operators","women","post-secondary education, less than 3 years (ISCED97 4+5B)",..,28200,..,..,..
"0 all sectors","834 Mobile plant operators","women","post-secondary education 3 years or more (ISCED97 5A)",..,..,..,..,..
"0 all sectors","834 Mobile plant operators","women","post-graduate education (ISCED97 6)",..,..,..,..,..
"0 all sectors","834 Mobile plant operators","women","no information about level of educational attainment",..,..,..,..,..
"0 all sectors","835 Ships deck crews and related workers","men","primary and secondary education less than 9 years (ISCED97 1)",..,..,..,..,..
"0 all sectors","835 Ships deck crews and related workers","men","primary and secondary education 9-10 years (ISCED97 2)",..,..,..,..,..
"0 all sectors","835 Ships deck crews and related workers","men","upper secondary education, 2 years or less (ISCED97 3C)",30600,..,34400,34200,34600
"0 all sectors","835 Ships deck crews and related workers","men","upper secondary education 3 years (ISCED97 3A)",..,..,..,29600,30200
"0 all sectors","835 Ships deck crews and related workers","men","post-secondary education, less than 3 years (ISCED97 4+5B)",..,..,32700,31400,34100
"0 all sectors","835 Ships deck crews and related workers","men","post-secondary education 3 years or more (ISCED97 5A)",..,..,..,..,..
"0 all sectors","835 Ships deck crews and related workers","men","post-graduate education (ISCED97 6)",..,..,..,..,..
"0 all sectors","835 Ships deck crews and related workers","men","no information about level of educational attainment",..,..,..,..,..
"0 all sectors","835 Ships deck crews and related workers","women","primary and secondary education less than 9 years (ISCED97 1)",..,..,..,..,..
"0 all sectors","835 Ships deck crews and related workers","women","primary and secondary education 9-10 years (ISCED97 2)",..,..,..,..,..
"0 all sectors","835 Ships deck crews and related workers","women","upper secondary education, 2 years or less (ISCED97 3C)",..,..,..,..,..
"0 all sectors","835 Ships deck crews and related workers","women","upper secondary education 3 years (ISCED97 3A)",..,..,..,..,..
"0 all sectors","835 Ships deck crews and related workers","women","post-secondary education, less than 3 years (ISCED97 4+5B)",..,..,..,..,..
"0 all sectors","835 Ships deck crews and related workers","women","post-secondary education 3 years or more (ISCED97 5A)",..,..,..,..,..
"0 all sectors","835 Ships deck crews and related workers","women","post-graduate education (ISCED97 6)",..,..,..,..,..
"0 all sectors","835 Ships deck crews and related workers","women","no information about level of educational attainment",..,..,..,..,..
"0 all sectors","911 Cleaners and helpers","men","primary and secondary education less than 9 years (ISCED97 1)",22600,22900,23100,23400,24700
"0 all sectors","911 Cleaners and helpers","men","primary and secondary education 9-10 years (ISCED97 2)",22600,23500,24200,24100,24400
"0 all sectors","911 Cleaners and helpers","men","upper secondary education, 2 years or less (ISCED97 3C)",22900,23100,23900,23800,24100
"0 all sectors","911 Cleaners and helpers","men","upper secondary education 3 years (ISCED97 3A)",22100,23300,23500,23400,24300
"0 all sectors","911 Cleaners and helpers","men","post-secondary education, less than 3 years (ISCED97 4+5B)",22300,22500,23300,24300,24000
"0 all sectors","911 Cleaners and helpers","men","post-secondary education 3 years or more (ISCED97 5A)",21900,22600,23500,24000,24400
"0 all sectors","911 Cleaners and helpers","men","post-graduate education (ISCED97 6)",..,..,..,..,..
"0 all sectors","911 Cleaners and helpers","men","no information about level of educational attainment",22700,22400,22300,23400,24000
"0 all sectors","911 Cleaners and helpers","women","primary and secondary education less than 9 years (ISCED97 1)",21600,22000,22200,22600,23200
"0 all sectors","911 Cleaners and helpers","women","primary and secondary education 9-10 years (ISCED97 2)",21700,22200,22700,22700,23300
"0 all sectors","911 Cleaners and helpers","women","upper secondary education, 2 years or less (ISCED97 3C)",22000,22600,23100,23200,23900
"0 all sectors","911 Cleaners and helpers","women","upper secondary education 3 years (ISCED97 3A)",21200,21700,22600,22500,22800
"0 all sectors","911 Cleaners and helpers","women","post-secondary education, less than 3 years (ISCED97 4+5B)",21500,22000,22400,22300,23200
"0 all sectors","911 Cleaners and helpers","women","post-secondary education 3 years or more (ISCED97 5A)",21100,22300,21800,22300,22900
"0 all sectors","911 Cleaners and helpers","women","post-graduate education (ISCED97 6)",..,..,..,..,..
"0 all sectors","911 Cleaners and helpers","women","no information about level of educational attainment",19800,21300,20400,20900,22300
"0 all sectors","912 Washers, window cleaners and other cleaning workers","men","primary and secondary education less than 9 years (ISCED97 1)",..,..,..,..,..
"0 all sectors","912 Washers, window cleaners and other cleaning workers","men","primary and secondary education 9-10 years (ISCED97 2)",22400,23800,25700,25400,24600
"0 all sectors","912 Washers, window cleaners and other cleaning workers","men","upper secondary education, 2 years or less (ISCED97 3C)",22600,23000,25500,25800,23800
"0 all sectors","912 Washers, window cleaners and other cleaning workers","men","upper secondary education 3 years (ISCED97 3A)",22400,22100,23300,24600,24200
"0 all sectors","912 Washers, window cleaners and other cleaning workers","men","post-secondary education, less than 3 years (ISCED97 4+5B)",..,23100,25800,24400,26000
"0 all sectors","912 Washers, window cleaners and other cleaning workers","men","post-secondary education 3 years or more (ISCED97 5A)",..,..,..,..,..
"0 all sectors","912 Washers, window cleaners and other cleaning workers","men","post-graduate education (ISCED97 6)",..,..,..,..,..
"0 all sectors","912 Washers, window cleaners and other cleaning workers","men","no information about level of educational attainment",..,..,..,..,..
"0 all sectors","912 Washers, window cleaners and other cleaning workers","women","primary and secondary education less than 9 years (ISCED97 1)",..,..,..,..,..
"0 all sectors","912 Washers, window cleaners and other cleaning workers","women","primary and secondary education 9-10 years (ISCED97 2)",..,..,27600,27100,27800
"0 all sectors","912 Washers, window cleaners and other cleaning workers","women","upper secondary education, 2 years or less (ISCED97 3C)",..,..,27600,27200,28200
"0 all sectors","912 Washers, window cleaners and other cleaning workers","women","upper secondary education 3 years (ISCED97 3A)",..,22200,26700,26700,27600
"0 all sectors","912 Washers, window cleaners and other cleaning workers","women","post-secondary education, less than 3 years (ISCED97 4+5B)",..,..,..,..,..
"0 all sectors","912 Washers, window cleaners and other cleaning workers","women","post-secondary education 3 years or more (ISCED97 5A)",..,..,..,..,..
"0 all sectors","912 Washers, window cleaners and other cleaning workers","women","post-graduate education (ISCED97 6)",..,..,..,..,..
"0 all sectors","912 Washers, window cleaners and other cleaning workers","women","no information about level of educational attainment",..,..,..,..,..
"0 all sectors","921 Berry pickers and planters","men","primary and secondary education less than 9 years (ISCED97 1)",..,..,..,..,..
"0 all sectors","921 Berry pickers and planters","men","primary and secondary education 9-10 years (ISCED97 2)",..,..,..,..,..
"0 all sectors","921 Berry pickers and planters","men","upper secondary education, 2 years or less (ISCED97 3C)",22000,22900,23600,..,..
"0 all sectors","921 Berry pickers and planters","men","upper secondary education 3 years (ISCED97 3A)",20300,22300,22100,24900,24900
"0 all sectors","921 Berry pickers and planters","men","post-secondary education, less than 3 years (ISCED97 4+5B)",..,..,..,..,..
"0 all sectors","921 Berry pickers and planters","men","post-secondary education 3 years or more (ISCED97 5A)",..,..,..,..,..
