"region","sector","occupational group (SSYK)","sex","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013"
"SE32 Central Norrland","0 all sectors","244 Social science and linguistics professionals (except social work professionals)","women",..,..,..,..,..,..,..,..,..,..,..
"SE32 Central Norrland","0 all sectors","245 Writers and creative or performing artists","men",350,240,..,..,320,..,..,350,..,..,180
"SE32 Central Norrland","0 all sectors","245 Writers and creative or performing artists","women",370,330,430,470,440,380,410,460,440,440,370
"SE32 Central Norrland","0 all sectors","246 Religious professionals","men",120,110,110,110,..,..,..,..,..,..,..
"SE32 Central Norrland","0 all sectors","246 Religious professionals","women",..,..,..,..,..,..,..,..,..,..,..
"SE32 Central Norrland","0 all sectors","247 Public service administrative professionals","men",800,800,810,820,870,730,750,700,700,720,780
"SE32 Central Norrland","0 all sectors","247 Public service administrative professionals","women",1000,1200,1200,1400,1500,1200,1300,1300,1400,1400,1500
"SE32 Central Norrland","0 all sectors","248 Administrative professionals of special-interest organisations","men",..,..,..,..,..,..,..,..,..,..,..
"SE32 Central Norrland","0 all sectors","248 Administrative professionals of special-interest organisations","women",..,..,..,..,..,..,..,..,..,..,..
"SE32 Central Norrland","0 all sectors","249 Psychologists, social work and related professionals","men",190,190,190,210,210,250,250,230,220,250,260
"SE32 Central Norrland","0 all sectors","249 Psychologists, social work and related professionals","women",890,1000,930,1000,1100,1100,1100,1200,1100,1200,1200
"SE32 Central Norrland","0 all sectors","311 Physical and engineering science technicians","men",3500,..,..,..,4100,4500,3600,3600,4400,3800,..
"SE32 Central Norrland","0 all sectors","311 Physical and engineering science technicians","women",510,630,860,730,700,..,650,670,..,..,630
"SE32 Central Norrland","0 all sectors","312 Computer associate professionals","men",..,..,1100,840,930,..,..,1000,1000,900,..
"SE32 Central Norrland","0 all sectors","312 Computer associate professionals","women",360,..,..,280,..,..,..,310,..,340,360
"SE32 Central Norrland","0 all sectors","313 Optical and electronic equipment operators","men",120,..,..,..,..,110,..,..,..,..,..
"SE32 Central Norrland","0 all sectors","313 Optical and electronic equipment operators","women",..,..,..,..,..,..,..,..,..,..,..
"SE32 Central Norrland","0 all sectors","314 Ship and aircraft controllers and technicians","men",190,..,..,..,..,..,..,..,..,..,..
"SE32 Central Norrland","0 all sectors","314 Ship and aircraft controllers and technicians","women",..,..,..,..,..,..,..,..,..,..,..
"SE32 Central Norrland","0 all sectors","315 Safety and quality inspectors","men",..,270,240,200,230,260,220,220,270,280,290
"SE32 Central Norrland","0 all sectors","315 Safety and quality inspectors","women",..,..,..,..,..,..,..,..,..,..,..
"SE32 Central Norrland","0 all sectors","321 Agronomy and forestry technicians","men",140,150,180,180,130,..,..,180,220,..,..
"SE32 Central Norrland","0 all sectors","321 Agronomy and forestry technicians","women",..,..,..,..,..,..,..,..,..,..,..
"SE32 Central Norrland","0 all sectors","322 Health associate professionals (except nursing)","men",150,160,170,..,170,210,160,180,160,160,150
"SE32 Central Norrland","0 all sectors","322 Health associate professionals (except nursing)","women",870,890,880,1100,860,1100,1100,..,1200,1200,..
"SE32 Central Norrland","0 all sectors","323 Nursing associate professionals","men",210,240,250,290,310,300,300,330,290,280,290
"SE32 Central Norrland","0 all sectors","323 Nursing associate professionals","women",2200,2500,2300,2300,2300,2400,2400,2400,2300,2300,2300
"SE32 Central Norrland","0 all sectors","324 Life science technicians","men",..,..,..,..,..,..,..,..,..,..,..
"SE32 Central Norrland","0 all sectors","324 Life science technicians","women",280,260,270,260,260,280,260,250,250,220,230
"SE32 Central Norrland","0 all sectors","331 Pre-primary education teaching associate professionals","men",260,260,240,250,250,230,250,290,..,290,300
"SE32 Central Norrland","0 all sectors","331 Pre-primary education teaching associate professionals","women",2800,2700,2800,2800,2800,2900,3000,2900,3000,3000,3100
"SE32 Central Norrland","0 all sectors","332 Other teaching associate professionals","men",..,..,..,..,..,..,..,..,..,..,..
"SE32 Central Norrland","0 all sectors","332 Other teaching associate professionals","women",..,..,..,..,..,..,..,..,..,..,..
"SE32 Central Norrland","0 all sectors","341 Finance and sales associate professionals","men",3400,3000,3300,3100,3000,3000,2700,3000,2900,2400,2900
"SE32 Central Norrland","0 all sectors","341 Finance and sales associate professionals","women",2000,1700,1800,1900,2000,1900,1900,2000,2000,1800,1900
"SE32 Central Norrland","0 all sectors","342 Business services agents and trade brokers","men",..,..,..,240,250,250,..,..,290,400,..
"SE32 Central Norrland","0 all sectors","342 Business services agents and trade brokers","women",260,260,240,240,270,330,440,540,470,550,530
"SE32 Central Norrland","0 all sectors","343 Administrative associate professionals","men",..,350,300,340,360,540,440,380,300,..,390
"SE32 Central Norrland","0 all sectors","343 Administrative associate professionals","women",1900,1700,1600,1400,1400,1600,..,2200,1700,2200,1500
"SE32 Central Norrland","0 all sectors","344 Customs, tax and related government associate professionals","men",150,260,200,250,210,230,410,480,410,310,300
"SE32 Central Norrland","0 all sectors","344 Customs, tax and related government associate professionals","women",480,690,610,630,600,690,940,1100,760,760,770
"SE32 Central Norrland","0 all sectors","345 Police officers and detectives","men",440,430,400,410,380,390,380,410,400,380,380
"SE32 Central Norrland","0 all sectors","345 Police officers and detectives","women",..,..,..,120,110,130,140,150,170,170,170
"SE32 Central Norrland","0 all sectors","346 Social work associate professionals","men",..,..,..,290,360,360,360,390,340,350,320
"SE32 Central Norrland","0 all sectors","346 Social work associate professionals","women",670,620,..,720,..,590,600,680,630,670,690
"SE32 Central Norrland","0 all sectors","347 Artistic, entertainment and sports associate professionals","men",..,..,..,..,..,..,..,..,..,..,..
"SE32 Central Norrland","0 all sectors","347 Artistic, entertainment and sports associate professionals","women",..,..,..,..,..,..,..,..,..,..,..
"SE32 Central Norrland","0 all sectors","348 Religious associate professionals","men",..,..,..,..,..,..,..,..,..,..,..
"SE32 Central Norrland","0 all sectors","348 Religious associate professionals","women",..,..,..,..,..,..,..,..,..,..,..
"SE32 Central Norrland","0 all sectors","411 Office secretaries and data entry operators","men",..,..,..,..,..,..,..,..,..,..,..
"SE32 Central Norrland","0 all sectors","411 Office secretaries and data entry operators","women",1400,1100,1300,1300,1300,1200,1100,1100,..,940,900
"SE32 Central Norrland","0 all sectors","412 Numerical clerks","men",140,..,..,..,..,..,..,..,..,..,..
"SE32 Central Norrland","0 all sectors","412 Numerical clerks","women",2000,2300,1800,1600,1400,1700,1600,1400,1400,..,1200
"SE32 Central Norrland","0 all sectors","413 Stores and transport clerks","men",1200,..,1100,..,..,..,..,..,..,580,640
"SE32 Central Norrland","0 all sectors","413 Stores and transport clerks","women",270,..,..,..,..,..,..,..,..,..,150
"SE32 Central Norrland","0 all sectors","414 Library and filing clerks","men",..,..,..,..,..,..,..,..,..,..,..
"SE32 Central Norrland","0 all sectors","414 Library and filing clerks","women",330,310,250,310,300,190,140,160,140,140,120
"SE32 Central Norrland","0 all sectors","415 Mail carriers and sorting clerks","men",430,..,..,..,..,..,480,440,420,..,380
"SE32 Central Norrland","0 all sectors","415 Mail carriers and sorting clerks","women",310,..,..,..,..,..,320,310,300,..,250
"SE32 Central Norrland","0 all sectors","419 Other office clerks","men",670,..,500,..,600,560,620,440,480,600,680
"SE32 Central Norrland","0 all sectors","419 Other office clerks","women",3000,2900,2400,2100,2100,2000,2000,1800,2200,1800,1800
"SE32 Central Norrland","0 all sectors","421 Cashiers, tellers and related clerks","men",120,..,..,..,..,..,..,..,120,..,..
"SE32 Central Norrland","0 all sectors","421 Cashiers, tellers and related clerks","women",510,290,..,..,..,350,..,..,330,250,220
"SE32 Central Norrland","0 all sectors","422 Client information clerks","men",..,..,..,370,400,..,490,510,590,510,500
"SE32 Central Norrland","0 all sectors","422 Client information clerks","women",770,1000,1100,1200,1200,1500,..,1300,1600,1200,1300
"SE32 Central Norrland","0 all sectors","511 Travel attendants and related workers","men",..,..,..,..,..,..,..,..,..,..,..
"SE32 Central Norrland","0 all sectors","511 Travel attendants and related workers","women",..,..,..,..,..,..,..,..,..,..,..
"SE32 Central Norrland","0 all sectors","512 Housekeeping and restaurant services workers","men",130,..,..,..,..,..,..,..,..,..,..
"SE32 Central Norrland","0 all sectors","512 Housekeeping and restaurant services workers","women",980,980,1100,1200,1300,1200,1200,950,1100,..,..
"SE32 Central Norrland","0 all sectors","513 Personal care and related workers","men",2900,3000,2800,3700,3500,3200,3000,3100,3300,3500,3100
"SE32 Central Norrland","0 all sectors","513 Personal care and related workers","women",18700,18400,18100,19700,19200,19200,17900,17700,17800,17300,17200
"SE32 Central Norrland","0 all sectors","514 Other personal services workers","men",..,..,..,..,..,..,..,..,..,..,..
"SE32 Central Norrland","0 all sectors","514 Other personal services workers","women",..,..,..,..,..,..,..,130,..,..,..
"SE32 Central Norrland","0 all sectors","515 Protective services workers","men",670,500,..,650,610,630,690,610,770,760,720
"SE32 Central Norrland","0 all sectors","515 Protective services workers","women",170,110,140,160,170,230,270,260,300,260,300
"SE32 Central Norrland","0 all sectors","521 Fashion and other models","men",..,..,..,..,..,..,..,..,..,..,..
"SE32 Central Norrland","0 all sectors","521 Fashion and other models","women",..,..,..,..,..,..,..,..,..,..,..
"SE32 Central Norrland","0 all sectors","522 Shop and stall salespersons and demonstrators","men",2200,2800,3200,3000,3500,..,..,..,..,..,..
"SE32 Central Norrland","0 all sectors","522 Shop and stall salespersons and demonstrators","women",5500,7200,6900,6500,6100,..,..,..,..,..,..
"SE32 Central Norrland","0 all sectors","611 Market gardeners and crop growers","men",..,..,..,..,170,160,210,170,190,170,180
"SE32 Central Norrland","0 all sectors","611 Market gardeners and crop growers","women",..,..,..,..,..,..,..,..,..,..,..
"SE32 Central Norrland","0 all sectors","612 Animal producers and related workers","men",..,..,..,..,..,..,..,..,..,..,..
"SE32 Central Norrland","0 all sectors","612 Animal producers and related workers","women",..,..,..,..,..,..,..,..,..,..,..
"SE32 Central Norrland","0 all sectors","613 Crop and animal producers","men",..,..,..,..,..,..,..,..,..,..,..
"SE32 Central Norrland","0 all sectors","613 Crop and animal producers","women",..,..,..,..,..,..,..,..,..,..,..
"SE32 Central Norrland","0 all sectors","614 Forestry and related workers","men",..,..,..,..,..,..,..,..,..,..,..
"SE32 Central Norrland","0 all sectors","614 Forestry and related workers","women",..,..,..,..,..,..,..,..,..,..,..
"SE32 Central Norrland","0 all sectors","615 Fishery workers, hunters and trappers","men",..,..,..,..,..,..,..,..,..,..,..
"SE32 Central Norrland","0 all sectors","615 Fishery workers, hunters and trappers","women",..,..,..,..,..,..,..,..,..,..,..
"SE32 Central Norrland","0 all sectors","711 Miners, shot firers, stonecutters and carvers","men",..,..,..,..,..,..,..,..,..,..,360
"SE32 Central Norrland","0 all sectors","711 Miners, shot firers, stonecutters and carvers","women",..,..,..,..,..,..,..,..,..,..,..
"SE32 Central Norrland","0 all sectors","712 Building frame and related trades workers","men",2800,4000,3300,2200,3700,2400,..,..,..,1200,..
"SE32 Central Norrland","0 all sectors","712 Building frame and related trades workers","women",..,..,..,..,..,..,..,..,..,..,..
"SE32 Central Norrland","0 all sectors","713 Building finishers and related trades workers","men",2600,2600,2400,2800,2400,..,..,..,..,..,..
"SE32 Central Norrland","0 all sectors","713 Building finishers and related trades workers","women",130,..,..,..,..,..,..,..,..,..,..
"SE32 Central Norrland","0 all sectors","714 Painters, building structure cleaners and related trades workers","men",..,..,..,..,..,..,..,..,..,..,..
"SE32 Central Norrland","0 all sectors","714 Painters, building structure cleaners and related trades workers","women",..,..,..,..,..,..,..,..,..,..,..
"SE32 Central Norrland","0 all sectors","721 Metal moulders, welders, sheet-metal workers, structural-metal preparers and related trades workers","men",..,..,..,..,..,..,..,..,..,..,..
"SE32 Central Norrland","0 all sectors","721 Metal moulders, welders, sheet-metal workers, structural-metal preparers and related trades workers","women",..,..,..,..,..,..,..,..,..,..,..
"SE32 Central Norrland","0 all sectors","722 Blacksmiths, tool-makers and related trades workers","men",..,..,..,..,..,..,..,..,..,..,..
"SE32 Central Norrland","0 all sectors","722 Blacksmiths, tool-makers and related trades workers","women",..,..,..,..,..,..,..,..,..,..,..
"SE32 Central Norrland","0 all sectors","723 Machinery mechanics and fitters","men",1900,1900,..,2000,1700,2000,1700,1700,..,..,..
"SE32 Central Norrland","0 all sectors","723 Machinery mechanics and fitters","women",..,..,..,..,..,..,..,..,..,..,..
"SE32 Central Norrland","0 all sectors","724 Electrical and electronic equipment mechanics and fitters","men",..,1600,1500,1300,..,1300,..,..,830,820,850
"SE32 Central Norrland","0 all sectors","724 Electrical and electronic equipment mechanics and fitters","women",..,..,..,..,..,..,..,..,..,..,..
"SE32 Central Norrland","0 all sectors","731 Precision workers in metal and related materials","men",..,160,210,..,..,..,..,..,..,110,150
"SE32 Central Norrland","0 all sectors","731 Precision workers in metal and related materials","women",..,..,..,..,..,..,..,..,..,..,..
"SE32 Central Norrland","0 all sectors","732 Potters, glass-makers and related trades workers","men",..,..,..,..,..,..,..,..,..,..,..
"SE32 Central Norrland","0 all sectors","732 Potters, glass-makers and related trades workers","women",..,..,..,..,..,..,..,..,..,..,..
"SE32 Central Norrland","0 all sectors","733 Handicraft workers in wood, textile, leather and related materials","men",..,..,..,..,..,..,..,..,..,..,..
"SE32 Central Norrland","0 all sectors","733 Handicraft workers in wood, textile, leather and related materials","women",..,..,..,..,..,..,..,..,..,..,..
"SE32 Central Norrland","0 all sectors","734 Craft printing and related trades workers","men",..,..,..,..,..,..,..,..,..,..,..
"SE32 Central Norrland","0 all sectors","734 Craft printing and related trades workers","women",..,..,..,..,..,..,..,..,..,..,..
"SE32 Central Norrland","0 all sectors","741 Food processing and related trades workers","men",..,..,..,..,..,..,..,..,..,..,..
"SE32 Central Norrland","0 all sectors","741 Food processing and related trades workers","women",..,..,..,..,..,..,..,..,..,..,..
"SE32 Central Norrland","0 all sectors","742 Wood treaters, cabinet-makers and related trades workers","men",..,..,..,..,..,..,..,..,..,..,..
"SE32 Central Norrland","0 all sectors","742 Wood treaters, cabinet-makers and related trades workers","women",..,..,..,..,..,..,..,..,..,..,..
"SE32 Central Norrland","0 all sectors","743 Garment and related trades workers","men",..,..,..,..,..,..,..,..,..,..,..
"SE32 Central Norrland","0 all sectors","743 Garment and related trades workers","women",..,..,..,..,..,..,..,..,..,..,..
"SE32 Central Norrland","0 all sectors","744 Pelt, leather and shoemaking trades workers","men",..,..,..,..,..,..,..,..,..,..,..
"SE32 Central Norrland","0 all sectors","744 Pelt, leather and shoemaking trades workers","women",..,..,..,..,..,..,..,..,..,..,..
"SE32 Central Norrland","0 all sectors","811 Mineral-processing-plant operators","men",..,..,..,..,..,..,..,..,..,..,..
"SE32 Central Norrland","0 all sectors","811 Mineral-processing-plant operators","women",..,..,..,..,..,..,..,..,..,..,..
"SE32 Central Norrland","0 all sectors","812 Metal-processing-plant operators","men",..,..,..,..,..,..,..,..,..,..,..
"SE32 Central Norrland","0 all sectors","812 Metal-processing-plant operators","women",..,..,..,..,..,..,..,..,..,..,..
"SE32 Central Norrland","0 all sectors","813 Glass, ceramics and related plant operators","men",..,..,..,..,..,..,..,..,..,..,..
"SE32 Central Norrland","0 all sectors","813 Glass, ceramics and related plant operators","women",..,..,..,..,..,..,..,..,..,..,..
"SE32 Central Norrland","0 all sectors","814 Wood-processing- and papermaking-plant operators","men",2200,2300,2500,2500,2100,1800,1900,1600,2100,1800,1600
"SE32 Central Norrland","0 all sectors","814 Wood-processing- and papermaking-plant operators","women",200,190,180,190,170,160,160,150,160,150,140
"SE32 Central Norrland","0 all sectors","815 Chemical-processing-plant operators","men",220,340,490,..,..,480,..,..,..,..,..
"SE32 Central Norrland","0 all sectors","815 Chemical-processing-plant operators","women",..,..,..,..,..,..,..,..,..,..,..
"SE32 Central Norrland","0 all sectors","816 Power-production and related plant operators","men",220,280,300,230,240,500,..,480,410,450,580
"SE32 Central Norrland","0 all sectors","816 Power-production and related plant operators","women",..,..,..,..,..,..,..,..,..,..,..
"SE32 Central Norrland","0 all sectors","817 Industrial-robot operators","men",..,..,..,..,..,..,..,..,..,..,..
"SE32 Central Norrland","0 all sectors","817 Industrial-robot operators","women",..,..,..,..,..,..,..,..,..,..,..
"SE32 Central Norrland","0 all sectors","821 Metal- and mineral-products machine operators","men",..,..,..,..,..,..,..,..,..,..,..
"SE32 Central Norrland","0 all sectors","821 Metal- and mineral-products machine operators","women",..,..,..,..,..,..,..,..,..,..,..
"SE32 Central Norrland","0 all sectors","822 Chemical-products machine operators","men",..,..,..,..,..,..,..,..,..,..,..
"SE32 Central Norrland","0 all sectors","822 Chemical-products machine operators","women",..,..,..,..,..,..,..,..,..,..,..
"SE32 Central Norrland","0 all sectors","823 Rubber- and plastic-products machine operators","men",..,..,..,..,..,..,..,..,..,..,..
"SE32 Central Norrland","0 all sectors","823 Rubber- and plastic-products machine operators","women",..,..,..,..,..,..,..,..,..,..,..
"SE32 Central Norrland","0 all sectors","824 Wood-products machine operators","men",..,..,..,..,..,..,..,..,..,..,..
"SE32 Central Norrland","0 all sectors","824 Wood-products machine operators","women",..,..,..,..,..,..,..,..,..,..,..
"SE32 Central Norrland","0 all sectors","825 Printing-, binding- and paper-products machine operators","men",..,..,..,..,..,..,..,..,..,..,..
"SE32 Central Norrland","0 all sectors","825 Printing-, binding- and paper-products machine operators","women",..,..,..,..,..,..,..,..,..,..,..
"SE32 Central Norrland","0 all sectors","826 Textile-, fur- and leather-products machine operators","men",..,..,..,..,..,..,..,..,..,..,..
"SE32 Central Norrland","0 all sectors","826 Textile-, fur- and leather-products machine operators","women",..,..,..,..,..,..,..,..,..,..,..
"SE32 Central Norrland","0 all sectors","827 Food and related products machine operators","men",..,170,100,100,..,..,..,..,..,..,..
"SE32 Central Norrland","0 all sectors","827 Food and related products machine operators","women",..,..,..,..,..,..,..,..,..,..,..
"SE32 Central Norrland","0 all sectors","828 Assemblers","men",1200,..,..,..,..,..,..,..,..,..,..
"SE32 Central Norrland","0 all sectors","828 Assemblers","women",..,..,..,..,..,..,..,..,..,..,..
"SE32 Central Norrland","0 all sectors","829 Other machine operators and assemblers","men",..,..,..,..,..,..,..,..,..,..,..
"SE32 Central Norrland","0 all sectors","829 Other machine operators and assemblers","women",..,..,..,..,..,..,..,..,..,..,..
"SE32 Central Norrland","0 all sectors","831 Locomotive-engine drivers and related worker","men",220,..,..,270,260,..,..,..,240,220,210
"SE32 Central Norrland","0 all sectors","831 Locomotive-engine drivers and related worker","women",..,..,..,..,..,..,..,..,..,..,..
"SE32 Central Norrland","0 all sectors","832 Motor-vehicle drivers","men",5900,4200,3400,4300,5000,..,..,..,..,..,..
"SE32 Central Norrland","0 all sectors","832 Motor-vehicle drivers","women",..,..,..,..,..,..,..,..,..,..,..
"SE32 Central Norrland","0 all sectors","833 Agricultural and other mobile-plant operators","men",..,1600,..,1400,..,..,..,..,..,..,..
"SE32 Central Norrland","0 all sectors","833 Agricultural and other mobile-plant operators","women",..,..,..,..,..,..,..,..,..,..,..
"SE32 Central Norrland","0 all sectors","834 Ships´ deck crews and related workers","men",..,..,..,..,..,..,..,..,..,..,..
"SE32 Central Norrland","0 all sectors","834 Ships´ deck crews and related workers","women",..,..,..,..,..,..,..,..,..,..,..
"SE32 Central Norrland","0 all sectors","911 Street vendors and market salespersons","men",..,..,..,..,..,..,..,..,..,..,..
"SE32 Central Norrland","0 all sectors","911 Street vendors and market salespersons","women",..,..,..,..,..,..,..,..,..,..,..
"SE32 Central Norrland","0 all sectors","912 Helpers and cleaners","men",..,..,290,..,330,500,..,..,..,..,..
"SE32 Central Norrland","0 all sectors","912 Helpers and cleaners","women",3000,3200,2600,..,2400,3400,1900,2200,2500,3400,2500
"SE32 Central Norrland","0 all sectors","913 Helpers in restaurants","men",..,..,160,..,..,..,330,350,290,..,..
"SE32 Central Norrland","0 all sectors","913 Helpers in restaurants","women",2000,1500,1400,1300,1400,1600,1700,1500,1500,1400,1300
"SE32 Central Norrland","0 all sectors","914 Doorkeepers, newspaper and package deliverers and related workers","men",..,590,750,..,..,240,..,220,..,..,..
"SE32 Central Norrland","0 all sectors","914 Doorkeepers, newspaper and package deliverers and related workers","women",..,180,180,..,..,..,..,..,..,..,..
"SE32 Central Norrland","0 all sectors","915 Garbage collectors and related labourers","men",..,..,..,..,..,..,..,..,..,..,..
"SE32 Central Norrland","0 all sectors","915 Garbage collectors and related labourers","women",..,..,..,..,..,..,..,..,..,..,..
"SE32 Central Norrland","0 all sectors","919 Other sales and services elementary occupations","men",420,..,970,1100,850,800,750,1400,..,..,..
"SE32 Central Norrland","0 all sectors","919 Other sales and services elementary occupations","women",280,180,530,..,490,470,500,990,540,690,670
"SE32 Central Norrland","0 all sectors","921 Agricultural, fishery and related labourers","men",..,..,..,..,..,..,..,..,..,..,..
"SE32 Central Norrland","0 all sectors","921 Agricultural, fishery and related labourers","women",..,..,..,..,..,..,..,..,..,..,..
"SE32 Central Norrland","0 all sectors","931 Mining and construction labourers","men",..,..,..,..,..,..,..,..,..,..,..
"SE32 Central Norrland","0 all sectors","931 Mining and construction labourers","women",..,..,..,..,..,..,..,..,..,..,..
"SE32 Central Norrland","0 all sectors","932 Manufacturing labourers","men",1100,1100,530,700,..,360,380,..,..,..,..
"SE32 Central Norrland","0 all sectors","932 Manufacturing labourers","women",520,570,..,..,..,..,..,150,..,..,..
"SE32 Central Norrland","0 all sectors","933 Transport labourers and freight handlers","men",160,..,..,..,160,..,..,140,..,..,..
"SE32 Central Norrland","0 all sectors","933 Transport labourers and freight handlers","women",..,..,..,..,..,..,..,..,..,..,..
"SE33 Upper Norrland","0 all sectors","011 Armed forces","men",1400,1400,1300,1200,1100,1100,1000,1100,1500,1500,1700
"SE33 Upper Norrland","0 all sectors","011 Armed forces","women",..,..,..,..,..,..,..,..,..,..,..
"SE33 Upper Norrland","0 all sectors","111 Legislators and senior government officials","men",..,..,..,..,..,120,120,110,110,110,110
"SE33 Upper Norrland","0 all sectors","111 Legislators and senior government officials","women",..,..,..,..,..,..,..,..,..,..,..
"SE33 Upper Norrland","0 all sectors","112 Senior officials of special-interest organisations","men",..,..,..,..,..,..,..,..,..,..,..
"SE33 Upper Norrland","0 all sectors","112 Senior officials of special-interest organisations","women",..,..,..,..,..,..,..,..,..,..,..
"SE33 Upper Norrland","0 all sectors","121 Directors and chief executives","men",560,610,500,..,..,440,340,300,..,..,..
"SE33 Upper Norrland","0 all sectors","121 Directors and chief executives","women",..,..,..,..,..,..,..,..,..,..,..
"SE33 Upper Norrland","0 all sectors","122 Production and operations managers","men",1700,1800,1900,1800,1900,2100,2300,2300,2500,2800,2800
"SE33 Upper Norrland","0 all sectors","122 Production and operations managers","women",840,1100,1100,1100,1200,2100,2000,2100,2400,2400,2500
"SE33 Upper Norrland","0 all sectors","123 Other specialist managers","men",1400,1500,1600,1500,1500,1300,1400,1200,1200,1200,1300
"SE33 Upper Norrland","0 all sectors","123 Other specialist managers","women",370,360,400,420,550,410,420,420,420,580,740
"SE33 Upper Norrland","0 all sectors","124 Foreman","men",..,..,..,..,..,..,..,..,..,..,..
"SE33 Upper Norrland","0 all sectors","124 Foreman","women",..,..,..,..,..,..,..,..,..,..,..
"SE33 Upper Norrland","0 all sectors","131 Managers of small enterprises","men",2100,2000,2300,2100,2800,..,..,..,1100,1200,..
"SE33 Upper Norrland","0 all sectors","131 Managers of small enterprises","women",..,820,790,890,990,650,..,760,..,..,..
"SE33 Upper Norrland","0 all sectors","211 Physicists, chemists and related professionals","men",..,140,140,140,..,..,..,..,..,..,..
"SE33 Upper Norrland","0 all sectors","211 Physicists, chemists and related professionals","women",..,..,..,..,..,..,..,..,..,..,..
"SE33 Upper Norrland","0 all sectors","212 Mathematicians and statisticians","men",..,..,..,..,..,..,..,..,..,..,..
"SE33 Upper Norrland","0 all sectors","212 Mathematicians and statisticians","women",..,..,..,..,..,..,..,..,..,..,..
"SE33 Upper Norrland","0 all sectors","213 Computing professionals","men",2100,2100,..,2600,..,2100,1600,1400,1500,..,..
"SE33 Upper Norrland","0 all sectors","213 Computing professionals","women",440,470,..,590,640,540,500,390,450,450,630
"SE33 Upper Norrland","0 all sectors","214 Architects, engineers and related professionals","men",..,1400,1300,1900,2200,1800,1900,..,1600,2200,2000
"SE33 Upper Norrland","0 all sectors","214 Architects, engineers and related professionals","women",290,250,300,320,330,400,390,400,440,500,..
"SE33 Upper Norrland","0 all sectors","221 Life science professionals","men",140,160,..,..,160,150,130,160,160,140,170
"SE33 Upper Norrland","0 all sectors","221 Life science professionals","women",..,..,..,..,..,..,..,..,..,110,..
"SE33 Upper Norrland","0 all sectors","222 Health professionals (except nursing)","men",1500,1500,1300,1200,1100,1100,1200,1200,1100,1100,1200
"SE33 Upper Norrland","0 all sectors","222 Health professionals (except nursing)","women",1000,980,1000,1000,1000,1100,1100,1200,1200,1300,1300
"SE33 Upper Norrland","0 all sectors","223 Nursing and midwifery professionals","men",140,190,220,250,240,220,220,240,250,210,220
"SE33 Upper Norrland","0 all sectors","223 Nursing and midwifery professionals","women",1600,1700,2200,2400,1900,1600,1600,1600,1600,1600,1500
"SE33 Upper Norrland","0 all sectors","231 College, university and higher education teaching professionals","men",2000,1900,1900,1800,1800,1700,1800,1900,1900,2000,2000
"SE33 Upper Norrland","0 all sectors","231 College, university and higher education teaching professionals","women",1400,1400,1400,1300,1300,1300,1400,1500,1500,1500,1500
"SE33 Upper Norrland","0 all sectors","232 Secondary education teaching professionals","men",1700,1600,1600,1700,1700,1700,1600,1600,1500,1900,1400
"SE33 Upper Norrland","0 all sectors","232 Secondary education teaching professionals","women",1900,1800,1800,1900,1900,2000,1800,1800,1800,2100,1600
"SE33 Upper Norrland","0 all sectors","233 Primary education teaching professionals","men",1400,1400,1400,1400,1300,1000,1000,1000,900,1100,960
"SE33 Upper Norrland","0 all sectors","233 Primary education teaching professionals","women",3900,4000,4100,3900,3900,3400,3400,3500,3300,3500,3500
"SE33 Upper Norrland","0 all sectors","234 Special education teaching professionals","men",130,130,130,130,130,..,..,..,..,..,..
"SE33 Upper Norrland","0 all sectors","234 Special education teaching professionals","women",720,740,730,710,760,390,360,340,330,350,320
"SE33 Upper Norrland","0 all sectors","235 Other teaching professionals","men",..,..,..,..,..,350,380,..,300,320,280
"SE33 Upper Norrland","0 all sectors","235 Other teaching professionals","women",190,230,260,440,390,830,840,850,740,890,850
"SE33 Upper Norrland","0 all sectors","241 Business professionals","men",..,..,..,..,..,1200,..,1400,1500,..,1000
"SE33 Upper Norrland","0 all sectors","241 Business professionals","women",1500,1700,2100,1900,1800,1700,1800,2100,1900,1900,1900
"SE33 Upper Norrland","0 all sectors","242 Legal professionals","men",160,..,140,120,140,150,140,140,140,120,120
"SE33 Upper Norrland","0 all sectors","242 Legal professionals","women",140,190,180,160,210,220,260,250,230,220,250
"SE33 Upper Norrland","0 all sectors","243 Archivists, librarians and related information professionals","men",130,..,..,..,..,..,..,..,..,..,..
"SE33 Upper Norrland","0 all sectors","243 Archivists, librarians and related information professionals","women",340,290,280,310,340,310,290,340,310,410,390
"SE33 Upper Norrland","0 all sectors","244 Social science and linguistics professionals (except social work professionals)","men",..,..,..,..,..,..,..,..,..,..,..
"SE33 Upper Norrland","0 all sectors","244 Social science and linguistics professionals (except social work professionals)","women",..,..,..,..,110,..,..,..,..,..,..
"SE33 Upper Norrland","0 all sectors","245 Writers and creative or performing artists","men",560,620,..,..,500,550,450,..,..,..,..
"SE33 Upper Norrland","0 all sectors","245 Writers and creative or performing artists","women",490,550,..,..,450,530,550,810,690,730,730
"SE33 Upper Norrland","0 all sectors","246 Religious professionals","men",180,160,160,150,160,150,150,140,140,120,140
"SE33 Upper Norrland","0 all sectors","246 Religious professionals","women",..,..,..,..,..,..,..,..,..,..,..
"SE33 Upper Norrland","0 all sectors","247 Public service administrative professionals","men",920,890,1000,1000,1100,900,900,900,930,930,930
